ID	Driver1	Driver2	PosDriver1	PosDriver2	QualiDriver1	QualiDriver2
2016-Singapore Grand Prix-Toro Rosso	Daniil Kvyat	Carlos Sainz	5	-5	-0.272	0.272
2016-Singapore Grand Prix-Williams	Felipe Massa	Valtteri Bottas	8	-8	-0.251	0.251
2016-Spanish Grand Prix-Ferrari	Kimi R<e4>ikk<f6>nen	Sebastian Vettel	1	-1	0.221	-0.221
2016-Spanish Grand Prix-Force India	Sergio P<e9>rez	Nico H<fc>lkenberg	13	-13	0.421	-0.421
2016-Spanish Grand Prix-Haas	Esteban Guti<e9>rrez	Romain Grosjean	7	-7	-0.298	0.298
2016-Spanish Grand Prix-Manor	Pascal Wehrlein	Rio Haryanto	1	-1	0.194	-0.194
2016-Spanish Grand Prix-McLaren	Jenson Button	Fernando Alonso	10	-10	-0.367	0.367
2016-Spanish Grand Prix-Mercedes	Lewis Hamilton	Nico Rosberg	1	-1	0.28	-0.28
2016-Spanish Grand Prix-Red Bull	Max Verstappen	Daniel Ricciardo	3	-3	-0.407	0.407
2016-Spanish Grand Prix-Renault	Jolyon Palmer	Kevin Magnussen	2	-2	-0.278	0.278
2016-Spanish Grand Prix-Sauber	Marcus Ericsson	Felipe Nasr	2	-2	0.377	-0.377
2016-Spanish Grand Prix-Toro Rosso	Carlos Sainz	Daniil Kvyat	4	-4	0.802	-0.802
2016-Spanish Grand Prix-Williams	Valtteri Bottas	Felipe Massa	3	-3	1.419	-1.419
2016-United States Grand Prix-Ferrari	Sebastian Vettel	Kimi R<e4>ikk<f6>nen	15	-15	-0.227	0.227
2016-United States Grand Prix-Force India	Sergio P<e9>rez	Nico H<fc>lkenberg	14	-14	-0.725	0.725
2016-United States Grand Prix-Haas	Romain Grosjean	Esteban Guti<e9>rrez	11	-11	-0.535	0.535
2016-United States Grand Prix-Manor	Pascal Wehrlein	Esteban Ocon	1	-1	0.258	-0.258
2016-United States Grand Prix-McLaren	Fernando Alonso	Jenson Button	4	-4	0.91	-0.91
2016-United States Grand Prix-Mercedes	Lewis Hamilton	Nico Rosberg	1	-1	0.216	-0.216
2016-United States Grand Prix-Red Bull	Daniel Ricciardo	Max Verstappen	17	-17	0.238	-0.238
2016-United States Grand Prix-Renault	Kevin Magnussen	Jolyon Palmer	1	-1	-0.382	0.382
2016-United States Grand Prix-Sauber	Marcus Ericsson	Felipe Nasr	1	-1	-0.773	0.773
2016-United States Grand Prix-Toro Rosso	Carlos Sainz	Daniil Kvyat	5	-5	0.154	-0.154
2016-United States Grand Prix-Williams	Felipe Massa	Valtteri Bottas	9	-9	-0.153	0.153
2017-Abu Dhabi Grand Prix-Ferrari	Sebastian Vettel	Kimi R<e4>ikk<f6>nen	1	-1	0.208	-0.208
2017-Abu Dhabi Grand Prix-Force India	Sergio P<e9>rez	Esteban Ocon	1	-1	0.023	-0.023
2017-Abu Dhabi Grand Prix-Haas	Romain Grosjean	Kevin Magnussen	2	-2	-0.218	0.218
2017-Abu Dhabi Grand Prix-McLaren	Fernando Alonso	Stoffel Vandoorne	3	-3	0.172	-0.172
2017-Abu Dhabi Grand Prix-Mercedes	Valtteri Bottas	Lewis Hamilton	1	-1	0.172	-0.172
2017-Abu Dhabi Grand Prix-Red Bull	Max Verstappen	Daniel Ricciardo	15	-15	-0.369	0.369
2017-Abu Dhabi Grand Prix-Renault	Nico H<fc>lkenberg	Carlos Sainz	13	-13	0.443	-0.443
2017-Abu Dhabi Grand Prix-Sauber	Pascal Wehrlein	Marcus Ericsson	3	-3	0.064	-0.064
2017-Abu Dhabi Grand Prix-Toro Rosso	Brendon Hartley	Pierre Gasly	1	-1	-0.747	0.747
2017-Abu Dhabi Grand Prix-Williams	Felipe Massa	Lance Stroll	8	-8	1.096	-1.096
2017-Australian Grand Prix-Ferrari	Sebastian Vettel	Kimi R<e4>ikk<f6>nen	3	-3	0.577	-0.577
2017-Australian Grand Prix-Force India	Sergio P<e9>rez	Esteban Ocon	3	-3	0.487	-0.487
2017-Australian Grand Prix-Haas	Kevin Magnussen	Romain Grosjean	5	-5	-2.773	2.773
2017-Australian Grand Prix-McLaren	Stoffel Vandoorne	Fernando Alonso	1	-1	-1.433	1.433
2017-Australian Grand Prix-Mercedes	Lewis Hamilton	Valtteri Bottas	1	-1	0.293	-0.293
2017-Australian Grand Prix-Red Bull	Max Verstappen	Daniel Ricciardo	12	-12	-1.297	1.297
2017-Australian Grand Prix-Renault	Nico H<fc>lkenberg	Jolyon Palmer	8	-8	3.153	-3.153
2017-Australian Grand Prix-Sauber	Antonio Giovinazzi	Marcus Ericsson	6	-6	0.046	-0.046
2017-Australian Grand Prix-Toro Rosso	Carlos Sainz	Daniil Kvyat	1	-1	0.025	-0.025
2017-Australian Grand Prix-Williams	Felipe Massa	Lance Stroll	10	-10	2.7	-2.7
2017-Austrian Grand Prix-Ferrari	Sebastian Vettel	Kimi R<e4>ikk<f6>nen	3	-3	0.486	-0.486
2017-Austrian Grand Prix-Force India	Sergio P<e9>rez	Esteban Ocon	1	-1	0.069	-0.069
2017-Austrian Grand Prix-Haas	Romain Grosjean	Kevin Magnussen	12	-12	-1.229	1.229
2017-Austrian Grand Prix-McLaren	Stoffel Vandoorne	Fernando Alonso	7	-7	-0.139	0.139
2017-Austrian Grand Prix-Mercedes	Valtteri Bottas	Lewis Hamilton	3	-3	0.173	-0.173
2017-Austrian Grand Prix-Red Bull	Daniel Ricciardo	Max Verstappen	17	-17	0.087	-0.087
2017-Austrian Grand Prix-Renault	Jolyon Palmer	Nico H<fc>lkenberg	2	-2	-0.748	0.748
2017-Austrian Grand Prix-Sauber	Pascal Wehrlein	Marcus Ericsson	1	-1	-0.154	0.154
2017-Austrian Grand Prix-Toro Rosso	Daniil Kvyat	Carlos Sainz	1	-1	-0.158	0.158
2017-Austrian Grand Prix-Williams	Felipe Massa	Lance Stroll	1	-1	0.074	-0.074
2017-Azerbaijan Grand Prix-Ferrari	Sebastian Vettel	Kimi R<e4>ikk<f6>nen	10	-10	-0.148	0.148
2017-Azerbaijan Grand Prix-Force India	Esteban Ocon	Sergio P<e9>rez	9	-9	-0.075	0.075
2017-Azerbaijan Grand Prix-Haas	Kevin Magnussen	Romain Grosjean	6	-6	0.672	-0.672
2017-Azerbaijan Grand Prix-McLaren	Fernando Alonso	Stoffel Vandoorne	3	-3	0.696	-0.696
2017-Azerbaijan Grand Prix-Mercedes	Valtteri Bottas	Lewis Hamilton	3	-3	-0.434	0.434
2017-Azerbaijan Grand Prix-Red Bull	Daniel Ricciardo	Max Verstappen	17	-17	-1.535	1.535
2017-Azerbaijan Grand Prix-Renault	Nico H<fc>lkenberg	Jolyon Palmer	3	-3	-3.674	3.674
2017-Azerbaijan Grand Prix-Sauber	Pascal Wehrlein	Marcus Ericsson	1	-1	0.192	-0.192
2017-Azerbaijan Grand Prix-Toro Rosso	Carlos Sainz	Daniil Kvyat	11	-11	-0.161	0.161
2017-Azerbaijan Grand Prix-Williams	Lance Stroll	Felipe Massa	13	-13	0.045	-0.045
2017-Bahrain Grand Prix-Ferrari	Sebastian Vettel	Kimi R<e4>ikk<f6>nen	3	-3	0.32	-0.32
2017-Bahrain Grand Prix-Force India	Sergio P<e9>rez	Esteban Ocon	3	-3	-0.634	0.634
2017-Bahrain Grand Prix-Haas	Romain Grosjean	Kevin Magnussen	11	-11	2.137	-2.137
2017-Bahrain Grand Prix-McLaren	Fernando Alonso	Stoffel Vandoorne	6	-6	3.544	-3.544
2017-Bahrain Grand Prix-Mercedes	Lewis Hamilton	Valtteri Bottas	1	-1	-0.023	0.023
2017-Bahrain Grand Prix-Red Bull	Daniel Ricciardo	Max Verstappen	13	-13	0.142	-0.142
2017-Bahrain Grand Prix-Renault	Nico H<fc>lkenberg	Jolyon Palmer	4	-4	1.232	-1.232
2017-Bahrain Grand Prix-Sauber	Pascal Wehrlein	Marcus Ericsson	4	-4	1.129	-1.129
2017-Bahrain Grand Prix-Toro Rosso	Daniil Kvyat	Carlos Sainz	4	-4	1.195	-1.195
2017-Bahrain Grand Prix-Williams	Felipe Massa	Lance Stroll	11	-11	1.094	-1.094
2017-Belgian Grand Prix-Ferrari	Sebastian Vettel	Kimi R<e4>ikk<f6>nen	2	-2	0.475	-0.475
2017-Belgian Grand Prix-Force India	Esteban Ocon	Sergio P<e9>rez	8	-8	-0.125	0.125
2017-Belgian Grand Prix-Haas	Romain Grosjean	Kevin Magnussen	8	-8	0.267	-0.267
2017-Belgian Grand Prix-McLaren	Stoffel Vandoorne	Fernando Alonso	4	-4	2.537	-2.537
2017-Belgian Grand Prix-Mercedes	Lewis Hamilton	Valtteri Bottas	4	-4	0.541	-0.541
2017-Belgian Grand Prix-Red Bull	Daniel Ricciardo	Max Verstappen	16	-16	-0.483	0.483
2017-Belgian Grand Prix-Renault	Nico H<fc>lkenberg	Jolyon Palmer	7	-7	-2.429	2.429
2017-Belgian Grand Prix-Sauber	Marcus Ericsson	Pascal Wehrlein	4	-4	0.465	-0.465
2017-Belgian Grand Prix-Toro Rosso	Carlos Sainz	Daniil Kvyat	2	-2	0.589	-0.589
2017-Belgian Grand Prix-Williams	Felipe Massa	Lance Stroll	3	-3	1.092	-1.092
2017-Brazilian Grand Prix-Ferrari	Sebastian Vettel	Kimi R<e4>ikk<f6>nen	2	-2	0.178	-0.178
2017-Brazilian Grand Prix-Force India	Sergio P<e9>rez	Esteban Ocon	9	-9	0.232	-0.232
2017-Brazilian Grand Prix-Haas	Romain Grosjean	Kevin Magnussen	5	-5	0.275	-0.275
2017-Brazilian Grand Prix-McLaren	Fernando Alonso	Stoffel Vandoorne	11	-11	0.499	-0.499
2017-Brazilian Grand Prix-Mercedes	Valtteri Bottas	Lewis Hamilton	2	-2	0.0	0.0
2017-Brazilian Grand Prix-Red Bull	Max Verstappen	Daniel Ricciardo	1	-1	0.405	-0.405
2017-Brazilian Grand Prix-Renault	Nico H<fc>lkenberg	Carlos Sainz	1	-1	0.102	-0.102
2017-Brazilian Grand Prix-Sauber	Marcus Ericsson	Pascal Wehrlein	1	-1	-0.197	0.197
2017-Brazilian Grand Prix-Toro Rosso	Pierre Gasly	Brendon Hartley	5	-5	-2.364	2.364
2017-Brazilian Grand Prix-Williams	Felipe Massa	Lance Stroll	9	-9	0.935	-0.935
2017-British Grand Prix-Ferrari	Kimi R<e4>ikk<f6>nen	Sebastian Vettel	4	-4	0.209	-0.209
2017-British Grand Prix-Force India	Esteban Ocon	Sergio P<e9>rez	1	-1	-0.172	0.172
2017-British Grand Prix-Haas	Kevin Magnussen	Romain Grosjean	1	-1	-13.028	13.028
2017-British Grand Prix-McLaren	Stoffel Vandoorne	Fernando Alonso	7	-7	1.182	-1.182
2017-British Grand Prix-Mercedes	Lewis Hamilton	Valtteri Bottas	1	-1	0.776	-0.776
2017-British Grand Prix-Red Bull	Max Verstappen	Daniel Ricciardo	1	-1	14.836	-14.836
2017-British Grand Prix-Renault	Nico H<fc>lkenberg	Jolyon Palmer	14	-14	1.337	-1.337
2017-British Grand Prix-Sauber	Marcus Ericsson	Pascal Wehrlein	3	-3	-0.04	0.04
2017-British Grand Prix-Toro Rosso	Daniil Kvyat	Carlos Sainz	4	-4	1.013	-1.013
2017-British Grand Prix-Williams	Felipe Massa	Lance Stroll	6	-6	11.091	-11.091
2017-Canadian Grand Prix-Ferrari	Sebastian Vettel	Kimi R<e4>ikk<f6>nen	3	-3	0.463	-0.463
2017-Canadian Grand Prix-Force India	Sergio P<e9>rez	Esteban Ocon	1	-1	0.117	-0.117
2017-Canadian Grand Prix-Haas	Romain Grosjean	Kevin Magnussen	2	-2	0.479	-0.479
2017-Canadian Grand Prix-McLaren	Stoffel Vandoorne	Fernando Alonso	2	-2	-0.489	0.489
2017-Canadian Grand Prix-Mercedes	Lewis Hamilton	Valtteri Bottas	1	-1	0.718	-0.718
2017-Canadian Grand Prix-Red Bull	Daniel Ricciardo	Max Verstappen	15	-15	-0.154	0.154
2017-Canadian Grand Prix-Renault	Nico H<fc>lkenberg	Jolyon Palmer	3	-3	1.022	-1.022
2017-Canadian Grand Prix-Sauber	Marcus Ericsson	Pascal Wehrlein	2	-2	0.315	-0.315
2017-Canadian Grand Prix-Toro Rosso	Daniil Kvyat	Carlos Sainz	2	-2	0.066	-0.066
2017-Canadian Grand Prix-Williams	Lance Stroll	Felipe Massa	11	-11	-1.351	1.351
2017-Chinese Grand Prix-Ferrari	Sebastian Vettel	Kimi R<e4>ikk<f6>nen	3	-3	0.276	-0.276
2017-Chinese Grand Prix-Force India	Sergio P<e9>rez	Esteban Ocon	1	-1	1.79	-1.79
2017-Chinese Grand Prix-Haas	Kevin Magnussen	Romain Grosjean	3	-3	1.059	-1.059
2017-Chinese Grand Prix-McLaren	Fernando Alonso	Stoffel Vandoorne	2	-2	0.651	-0.651
2017-Chinese Grand Prix-Mercedes	Lewis Hamilton	Valtteri Bottas	5	-5	0.187	-0.187
2017-Chinese Grand Prix-Red Bull	Max Verstappen	Daniel Ricciardo	1	-1	-2.4	2.4
2017-Chinese Grand Prix-Renault	Nico H<fc>lkenberg	Jolyon Palmer	1	-1	1.699	-1.699
2017-Chinese Grand Prix-Sauber	Marcus Ericsson	Antonio Giovinazzi	4	-4	-3.368	3.368
2017-Chinese Grand Prix-Toro Rosso	Carlos Sainz	Daniil Kvyat	10	-10	-0.431	0.431
2017-Chinese Grand Prix-Williams	Felipe Massa	Lance Stroll	6	-6	0.713	-0.713
2017-Hungarian Grand Prix-Ferrari	Sebastian Vettel	Kimi R<e4>ikk<f6>nen	1	-1	0.168	-0.168
2017-Hungarian Grand Prix-Force India	Sergio P<e9>rez	Esteban Ocon	1	-1	-0.144	0.144
2017-Hungarian Grand Prix-Haas	Kevin Magnussen	Romain Grosjean	6	-6	-0.324	0.324
2017-Hungarian Grand Prix-McLaren	Fernando Alonso	Stoffel Vandoorne	4	-4	0.345	-0.345
2017-Hungarian Grand Prix-Mercedes	Valtteri Bottas	Lewis Hamilton	1	-1	0.177	-0.177
2017-Hungarian Grand Prix-Red Bull	Max Verstappen	Daniel Ricciardo	15	-15	0.021	-0.021
2017-Hungarian Grand Prix-Renault	Jolyon Palmer	Nico H<fc>lkenberg	5	-5	-0.947	0.947
2017-Hungarian Grand Prix-Sauber	Pascal Wehrlein	Marcus Ericsson	1	-1	0.133	-0.133
2017-Hungarian Grand Prix-Toro Rosso	Carlos Sainz	Daniil Kvyat	4	-4	-0.374	0.374
2017-Hungarian Grand Prix-Williams	Lance Stroll	Paul di Resta	4	-4	0.766	-0.766
2017-Italian Grand Prix-Ferrari	Sebastian Vettel	Kimi R<e4>ikk<f6>nen	2	-2	-0.077	0.077
2017-Italian Grand Prix-Force India	Esteban Ocon	Sergio P<e9>rez	3	-3	-0.137	0.137
2017-Italian Grand Prix-Haas	Kevin Magnussen	Romain Grosjean	4	-4	2.866	-2.866
2017-Italian Grand Prix-McLaren	Fernando Alonso	Stoffel Vandoorne	2	-2	0.955	-0.955
2017-Italian Grand Prix-Mercedes	Lewis Hamilton	Valtteri Bottas	1	-1	2.279	-2.279
2017-Italian Grand Prix-Red Bull	Daniel Ricciardo	Max Verstappen	6	-6	-0.139	0.139
2017-Italian Grand Prix-Renault	Nico H<fc>lkenberg	Jolyon Palmer	7	-7	2.587	-2.587
2017-Italian Grand Prix-Sauber	Pascal Wehrlein	Marcus Ericsson	2	-2	-0.143	0.143
2017-Italian Grand Prix-Toro Rosso	Daniil Kvyat	Carlos Sainz	2	-2	0.281	-0.281
2017-Italian Grand Prix-Williams	Lance Stroll	Felipe Massa	1	-1	1.219	-1.219
2017-Japanese Grand Prix-Ferrari	Kimi R<e4>ikk<f6>nen	Sebastian Vettel	14	-14	-0.707	0.707
2017-Japanese Grand Prix-Force India	Esteban Ocon	Sergio P<e9>rez	1	-1	0.149	-0.149
2017-Japanese Grand Prix-Haas	Kevin Magnussen	Romain Grosjean	1	-1	0.877	-0.877
2017-Japanese Grand Prix-McLaren	Fernando Alonso	Stoffel Vandoorne	3	-3	-0.909	0.909
2017-Japanese Grand Prix-Mercedes	Lewis Hamilton	Valtteri Bottas	3	-3	0.332	-0.332
2017-Japanese Grand Prix-Red Bull	Max Verstappen	Daniel Ricciardo	1	-1	-0.026	0.026
2017-Japanese Grand Prix-Renault	Jolyon Palmer	Nico H<fc>lkenberg	5	-5	-0.143	0.143
2017-Japanese Grand Prix-Sauber	Pascal Wehrlein	Marcus Ericsson	3	-3	-0.288	0.288
2017-Japanese Grand Prix-Toro Rosso	Pierre Gasly	Carlos Sainz	7	-7	-0.904	0.904
2017-Japanese Grand Prix-Williams	Felipe Massa	Lance Stroll	6	-6	1.929	-1.929
2017-Malaysian Grand Prix-Ferrari	Sebastian Vettel	Kimi R<e4>ikk<f6>nen	16	-16	0.045	-0.045
2017-Malaysian Grand Prix-Force India	Sergio P<e9>rez	Esteban Ocon	4	-4	-0.18	0.18
2017-Malaysian Grand Prix-Haas	Kevin Magnussen	Romain Grosjean	1	-1	-0.126	0.126
2017-Malaysian Grand Prix-McLaren	Stoffel Vandoorne	Fernando Alonso	4	-4	0.122	-0.122
2017-Malaysian Grand Prix-Mercedes	Lewis Hamilton	Valtteri Bottas	3	-3	0.682	-0.682
2017-Malaysian Grand Prix-Red Bull	Max Verstappen	Daniel Ricciardo	2	-2	0.054	-0.054
2017-Malaysian Grand Prix-Renault	Jolyon Palmer	Nico H<fc>lkenberg	1	-1	-0.493	0.493
2017-Malaysian Grand Prix-Sauber	Pascal Wehrlein	Marcus Ericsson	1	-1	0.487	-0.487
2017-Malaysian Grand Prix-Toro Rosso	Pierre Gasly	Carlos Sainz	5	-5	-0.156	0.156
2017-Malaysian Grand Prix-Williams	Lance Stroll	Felipe Massa	1	-1	-0.273	0.273
2017-Mexican Grand Prix-Ferrari	Kimi R<e4>ikk<f6>nen	Sebastian Vettel	1	-1	-0.75	0.75
2017-Mexican Grand Prix-Force India	Esteban Ocon	Sergio P<e9>rez	2	-2	0.37	-0.37
2017-Mexican Grand Prix-Haas	Kevin Magnussen	Romain Grosjean	7	-7	0.03	-0.03
2017-Mexican Grand Prix-McLaren	Fernando Alonso	Stoffel Vandoorne	2	-2	0.0	0.0
2017-Mexican Grand Prix-Mercedes	Valtteri Bottas	Lewis Hamilton	7	-7	-0.024	0.024
2017-Mexican Grand Prix-Red Bull	Max Verstappen	Daniel Ricciardo	19	-19	0.873	-0.873
2017-Mexican Grand Prix-Renault	Carlos Sainz	Nico H<fc>lkenberg	3	-3	-0.328	0.328
2017-Mexican Grand Prix-Sauber	Pascal Wehrlein	Marcus Ericsson	3	-3	-0.157	0.157
2017-Mexican Grand Prix-Toro Rosso	Pierre Gasly	Brendon Hartley	5	-5	0.0	0.0
2017-Mexican Grand Prix-Williams	Lance Stroll	Felipe Massa	5	-5	-1.06	1.06
2017-Monaco Grand Prix-Ferrari	Sebastian Vettel	Kimi R<e4>ikk<f6>nen	1	-1	-0.043	0.043
2017-Monaco Grand Prix-Force India	Esteban Ocon	Sergio P<e9>rez	1	-1	-0.772	0.772
2017-Monaco Grand Prix-Haas	Romain Grosjean	Kevin Magnussen	2	-2	0.61	-0.61
2017-Monaco Grand Prix-McLaren	Stoffel Vandoorne	Jenson Button	3	-3	1.435	-1.435
2017-Monaco Grand Prix-Mercedes	Valtteri Bottas	Lewis Hamilton	3	-3	1.883	-1.883
2017-Monaco Grand Prix-Red Bull	Daniel Ricciardo	Max Verstappen	2	-2	-0.502	0.502
2017-Monaco Grand Prix-Renault	Jolyon Palmer	Nico H<fc>lkenberg	9	-9	-1.068	1.068
2017-Monaco Grand Prix-Sauber	Marcus Ericsson	Pascal Wehrlein	1	-1	-0.117	0.117
2017-Monaco Grand Prix-Toro Rosso	Carlos Sainz	Daniil Kvyat	8	-8	0.354	-0.354
2017-Monaco Grand Prix-Williams	Felipe Massa	Lance Stroll	6	-6	-5.636	5.636
2017-Russian Grand Prix-Ferrari	Sebastian Vettel	Kimi R<e4>ikk<f6>nen	1	-1	0.059	-0.059
2017-Russian Grand Prix-Force India	Sergio P<e9>rez	Esteban Ocon	1	-1	0.093	-0.093
2017-Russian Grand Prix-Haas	Kevin Magnussen	Romain Grosjean	6	-6	1.603	-1.603
2017-Russian Grand Prix-McLaren	Stoffel Vandoorne	Fernando Alonso	6	-6	-0.41	0.41
2017-Russian Grand Prix-Mercedes	Valtteri Bottas	Lewis Hamilton	3	-3	0.478	-0.478
2017-Russian Grand Prix-Red Bull	Max Verstappen	Daniel Ricciardo	12	-12	-0.256	0.256
2017-Russian Grand Prix-Renault	Nico H<fc>lkenberg	Jolyon Palmer	10	-10	1.177	-1.177
2017-Russian Grand Prix-Sauber	Marcus Ericsson	Pascal Wehrlein	1	-1	-0.175	0.175
2017-Russian Grand Prix-Toro Rosso	Carlos Sainz	Daniil Kvyat	2	-2	0.02	-0.02
2017-Russian Grand Prix-Williams	Felipe Massa	Lance Stroll	2	-2	0.854	-0.854
2017-Singapore Grand Prix-Ferrari	Kimi R<e4>ikk<f6>nen	Sebastian Vettel	1	-1	-0.578	0.578
2017-Singapore Grand Prix-Force India	Sergio P<e9>rez	Esteban Ocon	5	-5	0.514	-0.514
2017-Singapore Grand Prix-Haas	Romain Grosjean	Kevin Magnussen	4	-4	-0.127	0.127
2017-Singapore Grand Prix-McLaren	Stoffel Vandoorne	Fernando Alonso	10	-10	-0.219	0.219
2017-Singapore Grand Prix-Mercedes	Lewis Hamilton	Valtteri Bottas	2	-2	0.684	-0.684
2017-Singapore Grand Prix-Red Bull	Daniel Ricciardo	Max Verstappen	18	-18	-0.026	0.026
2017-Singapore Grand Prix-Renault	Jolyon Palmer	Nico H<fc>lkenberg	8	-8	-1.094	1.094
2017-Singapore Grand Prix-Sauber	Pascal Wehrlein	Marcus Ericsson	3	-3	0.511	-0.511
2017-Singapore Grand Prix-Toro Rosso	Carlos Sainz	Daniil Kvyat	12	-12	0.282	-0.282
2017-Singapore Grand Prix-Williams	Lance Stroll	Felipe Massa	3	-3	-0.714	0.714
2017-Spanish Grand Prix-Ferrari	Sebastian Vettel	Kimi R<e4>ikk<f6>nen	18	-18	0.239	-0.239
2017-Spanish Grand Prix-Force India	Sergio P<e9>rez	Esteban Ocon	1	-1	0.202	-0.202
2017-Spanish Grand Prix-Haas	Romain Grosjean	Kevin Magnussen	4	-4	-0.188	0.188
2017-Spanish Grand Prix-McLaren	Fernando Alonso	Stoffel Vandoorne	6	-6	1.484	-1.484
2017-Spanish Grand Prix-Mercedes	Lewis Hamilton	Valtteri Bottas	16	-16	0.224	-0.224
2017-Spanish Grand Prix-Red Bull	Daniel Ricciardo	Max Verstappen	16	-16	-0.469	0.469
2017-Spanish Grand Prix-Renault	Nico H<fc>lkenberg	Jolyon Palmer	9	-9	1.004	-1.004
2017-Spanish Grand Prix-Sauber	Pascal Wehrlein	Marcus Ericsson	3	-3	0.529	-0.529
2017-Spanish Grand Prix-Toro Rosso	Carlos Sainz	Daniil Kvyat	2	-2	1.375	-1.375
2017-Spanish Grand Prix-Williams	Felipe Massa	Lance Stroll	3	-3	1.179	-1.179
2017-United States Grand Prix-Ferrari	Sebastian Vettel	Kimi R<e4>ikk<f6>nen	1	-1	0.23	-0.23
2017-United States Grand Prix-Force India	Esteban Ocon	Sergio P<e9>rez	2	-2	0.501	-0.501
2017-United States Grand Prix-Haas	Romain Grosjean	Kevin Magnussen	2	-2	1.524	-1.524
2017-United States Grand Prix-McLaren	Stoffel Vandoorne	Fernando Alonso	5	-5	-0.634	0.634
2017-United States Grand Prix-Mercedes	Lewis Hamilton	Valtteri Bottas	4	-4	0.46	-0.46
2017-United States Grand Prix-Red Bull	Max Verstappen	Daniel Ricciardo	14	-14	-0.081	0.081
2017-United States Grand Prix-Renault	Carlos Sainz	Nico H<fc>lkenberg	13	-13	-1.744	1.744
2017-United States Grand Prix-Sauber	Marcus Ericsson	Pascal Wehrlein	4	-4	0.337	-0.337
2017-United States Grand Prix-Toro Rosso	Daniil Kvyat	Brendon Hartley	3	-3	1.36	-1.36
2017-United States Grand Prix-Williams	Felipe Massa	Lance Stroll	2	-2	1.713	-1.713
2018-Australian Grand Prix-Ferrari	Sebastian Vettel	Kimi R<e4>ikk<f6>nen	2	-2	-0.01	0.01
2018-Australian Grand Prix-Force India	Sergio P<e9>rez	Esteban Ocon	1	-1	0.781	-0.781
2018-Australian Grand Prix-Haas	Romain Grosjean	Kevin Magnussen	1	-1	-0.152	0.152
2018-Australian Grand Prix-McLaren	Fernando Alonso	Stoffel Vandoorne	4	-4	0.161	-0.161
2018-Australian Grand Prix-Mercedes	Lewis Hamilton	Valtteri Bottas	6	-6	0.0	0.0
2018-Australian Grand Prix-Red Bull	Daniel Ricciardo	Max Verstappen	2	-2	-0.273	0.273
2018-Australian Grand Prix-Renault	Nico H<fc>lkenberg	Carlos Sainz	3	-3	0.045	-0.045
2018-Australian Grand Prix-Sauber	Charles Leclerc	Marcus Ericsson	6	-6	-0.08	0.08
2018-Australian Grand Prix-Toro Rosso	Brendon Hartley	Pierre Gasly	3	-3	0.763	-0.763
2018-Australian Grand Prix-Williams	Lance Stroll	Sergey Sirotkin	6	-6	0.692	-0.692
2018-Austrian Grand Prix-Ferrari	Kimi R<e4>ikk<f6>nen	Sebastian Vettel	1	-1	-0.196	0.196
2018-Austrian Grand Prix-Force India	Esteban Ocon	Sergio P<e9>rez	1	-1	0.434	-0.434
2018-Austrian Grand Prix-Haas	Romain Grosjean	Kevin Magnussen	1	-1	0.159	-0.159
2018-Austrian Grand Prix-McLaren	Fernando Alonso	Stoffel Vandoorne	7	-7	0.213	-0.213
2018-Austrian Grand Prix-Mercedes	Lewis Hamilton	Valtteri Bottas	3	-3	-0.019	0.019
2018-Austrian Grand Prix-Red Bull	Max Verstappen	Daniel Ricciardo	17	-17	0.156	-0.156
2018-Austrian Grand Prix-Renault	Carlos Sainz	Nico H<fc>lkenberg	8	-8	0.294	-0.294
2018-Austrian Grand Prix-Sauber	Charles Leclerc	Marcus Ericsson	1	-1	0.5	-0.5
2018-Austrian Grand Prix-Toro Rosso	Pierre Gasly	Brendon Hartley	6	-6	0.492	-0.492
2018-Austrian Grand Prix-Williams	Sergey Sirotkin	Lance Stroll	1	-1	-0.036	0.036
2018-Azerbaijan Grand Prix-Ferrari	Kimi R<e4>ikk<f6>nen	Sebastian Vettel	2	-2	-0.992	0.992
2018-Azerbaijan Grand Prix-Force India	Sergio P<e9>rez	Esteban Ocon	16	-16	-0.024	0.024
2018-Azerbaijan Grand Prix-Haas	Kevin Magnussen	Romain Grosjean	2	-2	-3.261	3.261
2018-Azerbaijan Grand Prix-McLaren	Fernando Alonso	Stoffel Vandoorne	2	-2	0.47	-0.47
2018-Azerbaijan Grand Prix-Mercedes	Lewis Hamilton	Valtteri Bottas	13	-13	0.16	-0.16
2018-Azerbaijan Grand Prix-Red Bull	Max Verstappen	Daniel Ricciardo	1	-1	-0.083	0.083
2018-Azerbaijan Grand Prix-Renault	Carlos Sainz	Nico H<fc>lkenberg	13	-13	-0.285	0.285
2018-Azerbaijan Grand Prix-Sauber	Charles Leclerc	Marcus Ericsson	5	-5	1.467	-1.467
2018-Azerbaijan Grand Prix-Toro Rosso	Brendon Hartley	Pierre Gasly	2	-2	-12.858	12.858
2018-Azerbaijan Grand Prix-Williams	Lance Stroll	Sergey Sirotkin	12	-12	0.301	-0.301
2018-Bahrain Grand Prix-Ferrari	Sebastian Vettel	Kimi R<e4>ikk<f6>nen	17	-17	0.143	-0.143
2018-Bahrain Grand Prix-Force India	Esteban Ocon	Sergio P<e9>rez	6	-6	0.282	-0.282
2018-Bahrain Grand Prix-Haas	Kevin Magnussen	Romain Grosjean	8	-8	1.172	-1.172
